,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
3016750,UMTS,334,20,21046,134095575,0,-90.541888,19.843992999999998,1000,11,1,1362099596,1367712298,0
3016752,UMTS,334,20,21046,134119047,0,-90.538624,19.844153,1000,7,1,1362099659,1367875580,0
3016753,UMTS,334,20,21046,134089047,0,-90.537094,19.847214,1000,5,1,1362099711,1363898379,0
3016755,UMTS,334,20,31014,197571307,0,-99.670028686523,25.259628295898,1000,3,1,1362080054,1362080054,0
3016773,UMTS,334,20,21004,131374301,0,-99.235153,19.509201,1000,3,1,1362100181,1408433870,0
3016785,UMTS,334,20,11078,70669752,0,-109.01252746581999,25.789718627929997,1000,1,1,1362080891,1362080891,0
3016789,UMTS,334,20,11078,70664308,0,-109.0111541748,25.789718627929997,1000,1,1,1362080949,1362080949,0
3016810,UMTS,334,20,31014,197551307,0,-99.68223499999999,25.269242000000002,1732,9,1,1362101276,1396447180,0
3016830,UMTS,334,20,11018,66773791,0,-98.328323364258,24.509811401367003,1000,1,1,1362082006,1362082006,0
3016842,UMTS,334,20,11078,70699757,0,-108.99833600000001,25.776902,1918,3,1,1362082554,1362082554,0
3016848,UMTS,334,20,11078,70649807,0,-108.99192810059,25.770492553710998,1000,3,1,1362082727,1362082727,0
3016856,UMTS,334,20,21075,135991210,0,-92.938156,17.976242000000003,1000,5,1,1362102582,1367225819,0
3016874,UMTS,334,20,11078,70659807,0,-108.99238600000001,25.77095,1000,3,1,1362083519,1362083519,0
3016891,UMTS,334,20,11078,70659757,0,-108.99055480956999,25.775985717773,1000,1,1,1362083576,1362083576,0
3016893,UMTS,334,20,11078,70679970,0,-108.98780822754,25.780105590820003,1000,1,1,1362083639,1362083639,0
3016921,UMTS,334,20,11078,70669750,0,-108.99467468261999,25.788345336914002,1000,3,1,1362084973,1362084973,0
3016930,UMTS,334,3,9514,59544370,0,-99.067154,19.519821,1000,5,1,1362104441,1363693237,0
3016931,UMTS,334,3,9514,59506919,0,-99.065781,19.516525,1000,3,1,1362084821,1362084821,0
3016934,UMTS,334,3,9514,59506921,0,-99.06852722168001,19.509658813477,1000,1,1,1362084884,1362084884,0
3016941,UMTS,334,20,11078,70689750,0,-108.996048,25.789719,1000,3,1,1362085155,1362085155,0
3016985,UMTS,334,20,11018,66767613,0,-99.09646500000001,23.790211,9221,3,1,1362105742,1376162928,0
3016994,UMTS,334,50,1035,5903226,0,-98.91609191894501,19.278945922852,1000,1,1,1362086110,1362086110,0
3017012,UMTS,334,20,11078,70656973,0,-109.00291442871,25.804824829102,1000,1,1,1362086965,1362086965,0
3017055,UMTS,334,20,31016,197703247,0,-100.18547099999999,25.732727,1000,6,1,1362107928,1384191264,0
3017059,UMTS,334,20,31016,197683247,0,-100.185837,25.732039999999998,1000,10,1,1362108062,1384191096,0
3017078,UMTS,334,20,21026,132786414,0,-104.84870910645,21.47346496582,1000,1,1,1362088900,1362088900,0
3017082,UMTS,334,20,21026,132776414,0,-104.853798,21.480978,5207,34,1,1362108821,1403426581,0
3017088,UMTS,334,20,21059,134949302,0,-98.203353881836,19.077072143555,1000,1,1,1362089152,1362089152,0
3017090,UMTS,334,20,21059,134949744,0,-98.2061,19.083939,1000,2,1,1362109036,1365475774,0
3017096,UMTS,334,20,11058,69392543,0,-100.43907165527,20.605545043945,1000,2,1,1362089672,1362089672,0
3017101,UMTS,334,20,11058,69372543,0,-100.43907165527,20.605545043945,1000,2,1,1362089920,1362089920,0
3017124,UMTS,334,20,11058,69352543,0,-100.437241,20.60463,1000,3,1,1362110425,1371516603,0
3017199,UMTS,334,50,1033,5902516,0,-99.300461,19.609909,1000,9,1,1362113031,1362127990,0
3017221,UMTS,334,50,1035,5907895,0,-99.056043,19.284689,1059,11,1,1362114346,1375405210,0
3017297,UMTS,334,20,11003,65738567,0,-99.066811,19.476013000000002,1000,8,1,1362117355,1378046666,0
3017298,UMTS,334,20,31077,201703081,0,-87.073746,20.650864000000002,1000,6,1,1362117391,1364902670,0
3017300,UMTS,334,20,31077,201703013,0,-87.073135,20.650710999999998,1000,9,1,1362117449,1364902431,0
3017371,UMTS,334,20,11021,66932975,0,-103.37730400000001,20.606766,1000,9,1,1362120350,1378576414,0
3017377,UMTS,334,20,11021,66952975,0,-103.375168,20.606918,1000,2,1,1362120589,1402789994,0
3017380,UMTS,334,20,11079,70754949,0,-115.41893,32.628708,1000,3,1,1362120734,1384481365,0
3017397,GSM,334,20,2122,33875,0,-103.921738,18.94352,1000,4,1,1362121942,1372980042,0
3017401,UMTS,334,3,17501,111487199,0,-99.15934399999999,18.909769,1000,23,1,1362121995,1367927468,0
3017402,UMTS,334,20,11012,66326763,0,-99.590377807617,19.215774536133,1000,5,1,1362102590,1362102590,0
3017403,UMTS,334,20,21070,135701541,0,-106.35108899999999,31.640134999999997,1000,7,1,1362122190,1362228722,0
3017409,UMTS,334,20,11052,68949765,0,-113.509598,31.335068,1841,3,1,1362122290,1370263818,0
3017412,UMTS,334,20,11052,68959765,0,-113.511292,31.326003999999998,1940,10,1,1362122350,1370263709,0
3017413,UMTS,334,20,21070,135681541,0,-106.35108947754,31.639938354492003,1000,9,1,1362122370,1362228603,0
3017422,GSM,334,20,2122,26560,0,-103.906906,18.94249,1567,5,1,1362122755,1371842511,0
3017440,UMTS,334,20,21071,135757019,0,-106.0929107666,28.614578247070003,1000,1,1,1362104135,1362104135,0
3017463,UMTS,334,3,17501,111487489,0,-99.23378000000001,18.921889999999998,1000,3,1,1362105050,1362105050,0
3017510,UMTS,334,20,21056,134758384,0,-99.065780639648,19.636001586914002,1000,4,1,1362107108,1362107108,0
3017523,GSM,334,20,2121,5317,0,-103.535161,19.40632,8230,4,1,1362127260,1420575673,0
3017531,UMTS,334,20,21056,134788384,0,-99.065780639648,19.636001586914002,1000,2,1,1362108381,1362108381,0
3017532,UMTS,334,20,21056,134768384,0,-99.065780639648,19.636001586914002,1000,9,1,1362128122,1362609451,0
3017541,UMTS,334,20,21070,135661508,0,-106.363557,31.689296000000002,1201,51,1,1362128691,1382185331,0
3017562,UMTS,334,20,21070,135711508,0,-106.3648223877,31.694869995117003,1000,1,1,1362109890,1362109890,0
3017640,UMTS,334,20,21094,137241161,0,-92.635002,16.721306,1000,12,1,1362133006,1434396550,0
3017761,GSM,334,20,2041,11529,0,-103.169174,20.608978,1000,2,1,1362138053,1380340905,0
3017762,GSM,334,20,2041,35321,0,-103.149908,20.605344,4115,34,1,1362138054,1398472635,0
3017771,GSM,334,20,2041,15321,0,-103.106365,20.615737,4890,19,1,1362138363,1374144743,0
3017780,GSM,334,20,2041,33841,0,-103.075076,20.628836,3657,25,1,1362138675,1423071932,0
3017790,GSM,334,20,2041,7527,0,-102.995249,20.692201999999998,11636,20,1,1362138919,1376904024,0
3018056,GSM,334,20,9111,24291,0,-101.834333,21.142045,4202,3,1,1362145545,1367390162,0
3018076,UMTS,334,20,11034,67808887,0,-100.40061899999999,20.640106,1000,6,1,1362146016,1363902315,0
3018080,UMTS,334,20,11034,67811236,0,-100.414009,20.642281,1000,4,1,1362146074,1364852202,0
3018130,UMTS,334,20,11058,69374486,0,-100.41023299999999,20.616989,1000,3,1,1362147298,1363909731,0
3018135,UMTS,334,20,11058,69384486,0,-100.409889,20.613785,1000,4,1,1362147355,1396625183,0
3018142,UMTS,334,20,11058,69388885,0,-100.406456,20.608978,1000,4,1,1362147416,1365967517,0
3018145,UMTS,334,20,11058,69378885,0,-100.406113,20.604858,1000,6,1,1362147474,1367461409,0
3018235,UMTS,334,20,11077,70614687,0,-86.848801,21.176834,1000,15,1,1362149921,1368492185,0
3018266,GSM,334,20,912,26412,0,-99.136162,19.328384,1000,4,1,1362150659,1407652638,0
3018305,UMTS,334,20,11077,70634687,0,-86.846512,21.193726,2034,10,1,1362151761,1368490786,0
3018320,UMTS,334,20,31049,199851178,0,-107.396752,24.839205,1000,7,1,1362152220,1371318689,0
3018325,UMTS,334,20,31049,199851343,0,-107.40028381348,24.838027954102,1000,1,1,1362132486,1362132486,0
3018326,UMTS,334,20,31049,199871343,0,-107.40028381348,24.838027954102,1000,1,1,1362132544,1362132544,0
3018398,UMTS,334,3,1500,6653867,0,-102.326111,21.894241,1419,10,1,1362153683,1458149554,0
3018524,UMTS,334,20,21094,137276140,0,-93.00544738769501,16.706771850585998,1000,2,1,1362136272,1362136272,0
3018542,UMTS,334,50,1046,6036726,0,-99.238357,18.965836,1085,3,1,1362156374,1432906437,0
3018544,UMTS,334,50,1046,6036729,0,-99.241013,18.968308,1000,5,1,1362156435,1439733861,0
3018545,GSM,334,20,9113,33259,0,-102.716672,22.974473,2767,2,1,1362156472,1377817288,0
3018549,UMTS,334,20,41010,125173940,0,-99.006729125977,19.377822875977,1000,4,1,1362136898,1362136898,0
3018554,GSM,334,3,24200,31311,0,-101.196213,21.903044,10180,210,1,1362156610,1487732189,0
3018587,UMTS,334,20,31106,203598184,0,-96.15983100000001,19.074391000000002,1000,21,1,1362157033,1381156597,0
3018616,UMTS,334,20,31106,203558184,0,-96.158524,19.079819,1000,7,1,1362157545,1381157466,0
3018623,UMTS,334,50,1021,4623036,0,-96.897048,19.534836,4712,9,1,1362157646,1446976452,0
3018632,GSM,334,20,3422,1227,0,-101.483462,21.792070000000002,2758,2,1,1362157872,1433203797,0
3018654,UMTS,334,3,1500,6654379,0,-102.32751800000001,21.901331,4780,16,1,1362158227,1472543608,0
3018732,GSM,334,20,9111,13323,0,-101.909523,21.369782,1000,4,1,1362160276,1400000078,0
3018752,UMTS,334,50,1021,4623035,0,-96.888199,19.525681,1000,3,1,1362160902,1448230314,0
3018761,GSM,334,20,9111,23240,0,-101.98787,21.336685,1511,5,1,1362161152,1376665714,0
3018781,UMTS,334,20,11044,68451474,0,-117.05864,32.354735999999995,1000,2,1,1362141591,1362141591,0
3018817,UMTS,334,20,21070,135701089,0,-106.36894199999999,31.683265999999996,1000,20,1,1362162066,1383754573,0
3018884,UMTS,334,20,31011,197374405,0,-99.141311645508,19.399795532227,1000,2,1,1362143632,1362143632,0
3018920,UMTS,334,90,10701,406599,0,-101.676681,21.120529,1849,5,1,1362163985,1362792264,0
3018923,UMTS,334,90,10701,406879,0,-101.69014,21.121903,1000,2,1,1362164044,1442069873,0
3019056,GSM,334,20,2022,23882,0,-102.459604,21.155707,3084,13,1,1362167155,1395856504,0
3019146,UMTS,334,20,12011,131838843,0,-99.164657592773,19.397048950195,1000,11,1,1362150818,1362150818,0
3019155,UMTS,334,20,21005,131449882,0,-99.17427099999999,19.407004999999998,1000,4,1,1362169148,1411687040,0
3019200,GSM,334,20,2041,13841,0,-103.06055500000001,20.628419,3886,32,1,1362169850,1423071771,0
3019237,UMTS,334,20,11012,66365929,0,-99.46540832519501,19.184188842773,1000,2,1,1362150797,1362150797,0
3019239,GSM,334,20,2041,20142,0,-103.055548,20.554526,19519,128,1,1362170441,1406490721,0
3019255,UMTS,334,90,10902,212581,0,-100.315476,25.770218,1000,15,1,1362170711,1440863787,0
3019263,UMTS,334,90,10902,212381,0,-100.298772,25.762029000000002,2230,43,1,1362170830,1443385767,0
3019309,UMTS,334,20,11046,68573661,0,-89.629898071289,21.003799438477,1000,6,1,1362152407,1362152407,0
3019344,UMTS,334,20,21000,131076972,0,-99.213926,18.853361,9505,31,1,1362172621,1369060560,0
3019451,UMTS,334,20,12011,131823499,0,-99.188553,19.380982,3980,20,1,1362174788,1398164494,0
3019464,UMTS,334,20,41009,125127501,0,-99.20654300000001,19.335938,1000,2,1,1362155335,1362155335,0
3019489,UMTS,334,20,11029,67495124,0,-96.682022,17.065201000000002,1000,5,1,1362175592,1408433799,0
3019556,UMTS,334,20,21091,137079037,0,-102.997055,22.646713000000002,1000,3,1,1362176930,1363092952,0
3019562,UMTS,334,20,21091,137089038,0,-102.998276,22.643967,1000,9,1,1362176989,1416161529,0
3019614,UMTS,334,20,11058,69384505,0,-100.385056,20.593185000000002,1000,3,1,1362177842,1393977953,0
3019622,UMTS,334,20,11078,70650333,0,-109.27977,25.985001,1788,5,1,1362158397,1362158397,0
3019635,UMTS,334,20,11058,69348888,0,-100.38551330566,20.593185424805,1000,1,1,1362158458,1362158458,0
3019638,UMTS,334,20,11058,69388889,0,-100.370712,20.595322,1000,9,1,1362178318,1382273722,0
3019646,UMTS,334,20,21058,134874893,0,-100.368588,20.587804000000002,1000,37,1,1362178440,1400007280,0
3019651,UMTS,334,3,28581,183591430,0,-98.415869,22.819292,4252,4,1,1362178532,1428192869,0
3019717,UMTS,334,20,11058,69368889,0,-100.37040710449,20.595932006835998,1000,8,1,1362167611,1362167611,0
3019745,UMTS,334,20,41010,125210074,0,-99.0596,19.412842,2156,4,1,1362180706,1408433844,0
3019778,UMTS,334,20,11078,70651515,0,-109.28601,25.97786,1892,7,1,1362181676,1383668850,0
3019780,UMTS,334,20,21007,131573829,0,-98.367325,20.080123999999998,1000,5,1,1362162141,1362162141,0
3019792,UMTS,334,20,21059,134939755,0,-98.256226,19.048576,1000,4,1,1362181950,1367165232,0
3019808,UMTS,334,20,21059,134997135,0,-98.258285522461,19.053726196289002,1000,2,1,1362162467,1362162467,0
3019812,UMTS,334,20,21059,134949755,0,-98.261261,19.050751,1000,6,1,1362182326,1367252147,0
3019816,UMTS,334,20,21059,134977135,0,-98.258285522461,19.053726196289002,1000,3,1,1362162706,1362162706,0
3019822,GSM,334,20,1631,24109,0,-100.27779699999999,25.69117,1845,1141,1,1362182468,1497139857,0
3019829,GSM,334,20,1621,26707,0,-98.08785999999999,25.983835,6164,20,1,1362182528,1488641223,0
3019841,GSM,334,20,1121,30261,0,-99.17805899999999,19.398663,2268,4932,1,1362182615,1484220110,0
3019866,GSM,334,20,7511,17699,0,-92.97134399999999,18.008651999999998,1000,6,1,1362182771,1421344216,0
3019973,GSM,334,20,5712,57435,0,-100.716799,20.061264,6386,174,1,1362184498,1438603036,0
3019991,GSM,334,20,2041,37586,0,-102.95519,20.381576000000003,7887,11,1,1362185184,1379598544,0
3020061,GSM,334,20,2132,11820,0,-103.20213299999999,20.408478,2351,14,1,1362186415,1407652651,0
3020065,UMTS,334,50,1045,6035286,0,-99.62677,19.275513,1337,10,1,1362186489,1445378695,0
3020097,UMTS,334,20,21007,131565970,0,-98.312119,20.034805,1000,5,1,1362167728,1362167728,0
3020107,GSM,334,20,2132,26157,0,-103.30787658691,20.56022644043,1000,1,1,1362167772,1362167772,0
3020115,UMTS,334,50,1017,2665534,0,-100.366288,25.645523,1193,2,1,1362187851,1450202356,0
3020117,UMTS,334,50,1017,2662355,0,-100.359146,25.643326000000002,1000,5,1,1362187904,1450249827,0
3020123,UMTS,334,20,12070,70127456,0,-107.995193,31.093643,1000,5,1,1362188166,1362404482,0
3020125,UMTS,334,20,12070,70147456,0,-107.99629211426,31.093368530273,1000,2,1,1362168486,1362168486,0
3020128,UMTS,334,20,12070,70137456,0,-107.99629211426,31.093368530273,1000,2,1,1362168608,1362168608,0
3020144,UMTS,334,20,31094,202772124,0,-92.25837707519501,14.892654418945,1000,2,1,1362168998,1362168998,0
3020203,GSM,334,20,2332,16181,0,-103.45440699999999,20.695358,1000,10,1,1362190573,1424567876,0
3020254,GSM,334,20,21,21055,0,-99.18690500000001,18.919968,1288,5,1,1362192056,1482405504,0
3020293,UMTS,334,20,21035,133399027,0,-99.999724,21.931827,1000,13,1,1362193314,1362650428,0
3020333,GSM,334,20,1332,11765,0,-100.379059,25.787384,1000,10,1,1362194499,1488594935,0
3020352,UMTS,334,20,21061,135095556,0,-110.93650817871,29.107589721679997,1000,1,1,1362175033,1362175033,0
3020355,UMTS,334,20,21061,135115556,0,-110.93650817871,29.107589721679997,1000,5,1,1362175333,1362175333,0
3020367,GSM,334,20,1325,18118,0,-101.123363,27.862407,1067,7,1,1362195339,1395515308,0
3020368,GSM,334,20,2423,50140,0,-103.625107,20.763748,1000,5,1,1362195347,1398478145,0
3020392,GSM,334,20,3424,17371,0,-100.016224,20.387926999999998,35614,19,1,1362196558,1444412462,0
3020412,UMTS,334,3,13500,59278735,0,-98.712845,20.101318,1000,6,1,1362177659,1362177659,0
3020417,UMTS,334,20,11028,67372875,0,-96.868515014648,19.522018432617,1000,4,1,1362177667,1362177667,0
3020429,GSM,334,20,2333,54257,0,-104.08515930176,20.96809387207,1000,1,1,1362177965,1362177965,0
3020457,GSM,334,20,2333,16583,0,-104.185868,21.019821,1279,3,1,1362198457,1408433946,0
3020465,GSM,334,20,5812,14668,0,-100.354403,20.582886,2483,26,1,1362198648,1490839084,0
3020470,GSM,334,50,20090,35144,0,-99.396763,17.569262,2638,432,1,1362198781,1425928949,0
3020477,GSM,334,20,2633,22610,0,-104.28772,21.035161,7222,6,1,1362199028,1408433946,0
3020492,GSM,334,20,2633,50911,0,-104.393463,21.044998,1000,2,1,1362199533,1408433946,0
3020509,GSM,334,20,2633,25275,0,-104.465561,21.057357999999997,1180,2,1,1362200164,1377784673,0
3020530,GSM,334,20,2633,9658,0,-104.574736,21.097184,1929,2,1,1362201368,1362276662,0
3020531,UMTS,334,20,11009,66132100,0,-99.03176500000001,19.352364,1000,13,1,1362201496,1367688954,0
3020539,GSM,334,20,2633,40615,0,-104.628067,21.184616000000002,1000,3,1,1362201946,1408433946,0
3020555,GSM,334,20,2633,47557,0,-104.63630699999999,21.268997,3918,9,1,1362202575,1402182978,0
3020595,UMTS,334,50,1047,6035006,0,-98.712844848633,20.102920532227,1000,2,1,1362203986,1362208343,0
3020599,UMTS,334,50,1047,6035009,0,-98.712844848633,20.102920532227,1000,2,1,1362184306,1362184306,0
3020602,UMTS,334,20,21070,135672544,0,-106.460678,31.654633,1000,10,1,1362204166,1390512537,0
3020606,GSM,334,20,2632,906,0,-104.762647,21.409837,3886,3,1,1362204354,1377777528,0
3020623,GSM,334,20,2632,12256,0,-104.84184300000001,21.468657999999998,1000,2,1,1362204983,1362271286,0
3020632,GSM,334,20,2632,22253,0,-104.861069,21.467285999999998,1580,2,1,1362205557,1375647883,0
3020636,UMTS,334,20,11027,67317742,0,-99.89936800000001,16.862503,1000,5,1,1362205785,1450336419,0
3020643,UMTS,334,20,11027,67307742,0,-99.90005500000001,16.861267,1000,2,1,1362206024,1451245815,0
3020645,UMTS,334,20,21070,135681062,0,-106.46095275879,31.655044555664002,1000,1,1,1362186294,1362186294,0
3020649,UMTS,334,20,11011,66307506,0,-99.183883666992,19.370956420898,1000,3,1,1362186771,1362186771,0
3020655,UMTS,334,20,21013,131961934,0,-100.38139343261999,25.727920532227,1000,5,1,1362187202,1362187202,0
3020664,GSM,334,20,3323,29230,0,-101.850899,20.224659,20536,14,1,1362207077,1436130487,0
3020701,GSM,334,20,2634,46512,0,-105.13126299999999,21.842194,1543,4,1,1362209746,1378146432,0
3020719,GSM,334,20,2634,23832,0,-105.17761000000002,21.912232,2873,2,1,1362210375,1362263761,0
3020731,UMTS,334,3,9512,59283975,0,-99.148178100586,19.480819702148,1000,1,1,1362191078,1362191078,0
3020739,GSM,334,20,2634,34534,0,-105.229111,22.136078,1000,4,1,1362211578,1362261983,0
3020748,GSM,334,20,2634,6513,0,-105.26756286621,22.248001098632997,1000,1,1,1362192350,1362192350,0
3020754,GSM,334,20,2634,24258,0,-105.296399,22.332688,4322,3,1,1362212782,1362259578,0
3020766,GSM,334,20,2634,2187,0,-105.35202,22.449188,1144,2,1,1362213355,1362258372,0
3020805,GSM,334,20,4921,11858,0,-105.634208,22.670292,11037,2,1,1362215214,1472143752,0
3020899,GSM,334,20,2022,41159,0,-102.519607,20.321732,1864,3,1,1362218457,1407652651,0
3020905,GSM,334,20,4921,33727,0,-105.777328,22.832748000000002,1000,5,1,1362218772,1488448949,0
3020954,GSM,334,20,4921,1405,0,-105.969998,23.060991,3258,2,1,1362220557,1451185292,0
3020956,GSM,334,20,2041,24267,0,-102.79457099999999,20.539627,2436,9,1,1362220560,1405011062,0
3020966,GSM,334,20,2041,27586,0,-102.920455,20.373307,3675,9,1,1362220879,1379556005,0
3020967,GSM,334,20,2041,34267,0,-102.823526,20.556848000000002,4889,13,1,1362220888,1397148256,0
3020979,GSM,334,20,2041,34251,0,-102.990341,20.389024,3991,9,1,1362221148,1378441894,0
3020990,GSM,334,20,2041,25682,0,-102.922259,20.581675,4668,89,1,1362221468,1374292015,0
3020997,GSM,334,20,2041,35682,0,-103.011513,20.619285,7160,5,1,1362221785,1374292271,0
3021009,GSM,334,20,2041,51012,0,-103.02744,20.626572,4692,29,1,1362222104,1429116566,0
3021026,GSM,334,20,2041,35823,0,-103.08403,20.614470999999998,1000,2,1,1362222680,1371972951,0
3021068,GSM,334,20,2041,21529,0,-103.169174,20.609207,1000,3,1,1362223891,1371859281,0
3021090,GSM,334,20,2041,30142,0,-103.204487,20.618886,3996,7,1,1362224784,1423463651,0
3021139,GSM,334,3,9008,1891,0,-99.164293,19.440038,1023,79,1,1362225854,1479318221,0
3021146,GSM,334,20,5921,21126,0,-98.197861,19.003601,1003,2,1,1362225892,1442523263,0
3021210,GSM,334,20,667,10,0,-103.36555480956999,20.579452514648,1000,1,1,1362207540,1362207540,0
3021332,GSM,334,20,4921,51369,0,-106.76307678223,24.000320434570003,1000,1,1,1362211537,1362211537,0
3021385,GSM,334,20,2423,47582,0,-103.596541,20.351488,5805,5,1,1362232604,1415040867,0
3021476,UMTS,334,20,31077,201713081,0,-87.078049,20.656357,1000,5,1,1362214846,1362214846,0
3021505,GSM,334,20,2423,5812,0,-103.554154,20.013201000000002,4401,3,1,1362235281,1441582365,0
